address,Hypercore USDHL/USDC Rewards,Morpho Vault USDHL Rewards,Hyperswap USDHL/WHYPE Rewards,Hyperswap USDHL/USDT0 Rewards,Hyperswap USDHL/FEUSD Rewards,Hyperswap USDHL/WHLP Rewards,Kittenswap USDHL/WHYPE Rewards,Kittenswap USDHL/USDT0 Rewards,Kittenswap USDHL/WHLP Rewards,Total Rewards
0x59f2b68ae6c13c69c0b6475ddd219dfbcaa4fa31,0.0,0.008913804311420206,0.020171266650403568,0.0,0.0,0.0,0.0,0.0,0.0,0.029085070961823774
0xc0d55d297beb81f85a2b0cdb2500d9014e500d72,4.01722012301042e-12,0.014547779406063355,0.014530591852640648,0.0,0.0,0.0,0.0,0.0,0.0,0.029078371262721225
0xabf4b0504dec9171256d39ad9f737465f7300a4e,0.0035188318930147746,0.025424604052663436,0.0,7.432854360253686e-12,0.0,0.0,0.0,0.0,0.0,0.028943435953111062
0x48f15be32e417ef481fe4e6826dd90914408a1be,0.01363250738606656,0.015309811318374078,0.0,8.851752909503337e-11,0.0,0.0,0.0,0.0,0.0,0.02894231879295817
0x0aa0c3ac0151c42537fdb3cb6a2f37b9251a6c6c,0.0,0.028699350357929296,0.0,1.5862141210057295e-07,9.099440433609671e-05,0.0,0.0,0.00014279787087818557,0.0,0.028933301254555677
0x3d6e4a3857edb49d0704e1940cacf5b8512d121b,0.0,0.02891607758025166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02891607758025166
0xd0ac22ef04c2ff0026fb3d20586e8c76952ef92d,0.0,0.028913703000278262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028913703000278262
0x4277e28cda660d6392493db40e9a2e820c14259e,0.0217141038005599,0.007192990989141299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289070947897012
0x6956eb714559b5719342b75013ab318c5e465b67,0.0,0.028845719628503866,0.0,4.4606390977356996e-05,0.0,0.0,0.0,0.0,0.0,0.028890326019481223
0x4c8307b5221b80e3aa8807ebdf363fd7458fa71b,0.006092017669945568,0.0,0.005865643771038332,0.0,0.016791074380738843,0.0,0.0,0.0,0.0,0.028748735821722743
0xd014bc108caab152b81cdb3ad0569c28bb1014d8,0.0,0.028728634498213834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028728634498213834
0x603121410742328b0af3b0e4a066b29a9018fb1b,0.0,0.028706752719481195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028706752719481195
0x2b0c06be831a935b66c95f3d99e6fdebb2660df3,0.0,0.02869580408305812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02869580408305812
0x49af885ed4605d00a41949473fbe722d909d2bdc,0.0,0.028692378363183387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028692378363183387
0xd56ee5ba5a52e15f309108bdd6247c69b4f624c2,0.0,0.028684020050225773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028684020050225773
0x4c948d5ea1bcbf51f6f2f09e860055c341c3f5c1,0.0,0.028650605824690697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028650605824690697
0x515c07dd7cd01496d4000e4998b4fd5acd2c09e1,0.0,0.028624958555360867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028624958555360867
0x897356c141f8e113a4384fcf60dd19eebf10875a,0.008615330276254418,0.019913089190767598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028528419467022018
0xda1efdfd64d24c5061bae4a3456fa1b2a4e957df,0.0,0.028505646115599897,0.0,0.0,5.820351095201189e-08,0.0,0.0,0.0,0.0,0.02850570431911085
0x5736981ac89b82e964bab67896b51102aea10c15,0.013759210425284616,0.012155763790480993,0.0008039519950508415,0.0,0.0,0.0,0.001785555281476716,0.0,0.0,0.028504481492293163
0x23e47328dae8427831fb1661fd831f935a82a015,0.026452512511352354,0.00176460164541488,0.00017979264068342313,0.0,2.5211225675252602e-09,0.0,0.0,0.0,0.0,0.028396909318573225
0x0482b2aa10783e226bada033ed4084d60bfd1d94,0.005685244908684853,0.02099101389961638,0.0017141280550236732,0.0,0.0,0.0,0.0,0.0,0.0,0.028390386863324905
0x302727eb6addb52a5a7fb1c3ad08c85dcd016fad,0.0,0.0,0.02835743875462078,0.0,0.0,0.0,0.0,0.0,0.0,0.02835743875462078
0x1d6c15ddefd93bf173b2185957aecc27285063c8,0.0,0.0,0.02832041443818865,0.0,8.535784253714e-08,0.0,0.0,0.0,0.0,0.028320499796031188
0xf8b8a6aea0f4181d1e0a08721229516e8861b511,0.0,0.0,0.0,0.0,0.02829884879902974,0.0,0.0,0.0,0.0,0.02829884879902974
0xe751d56c31dc1b16595a2cdfc94388687e26a674,0.0,0.0,0.01188624429463643,0.0,0.0,0.0,0.016384651596919333,0.0,0.0,0.028270895891555764
0xcc3925548525549d6959b82977fa30cda91a660b,0.0,0.028244481022699993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028244481022699993
0xd67738e899ca3ed93f00723b23aaf8b176803eaa,0.0,0.02824285054512733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02824285054512733
0x7ab21e595249bb578acbc8f9cc9b3c4b582c17e3,0.0,0.028069950397774844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028069950397774844
0xac28fba3657c368a4d3ecf27ccecab91d8d8edd5,0.0,0.02799147100957516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02799147100957516
0x30a26c2837e9ad41ea5955949f00402dbf86f124,0.0,0.009196765594247494,0.0,0.0,0.015382818581765491,0.0,0.0,0.003407518449110283,0.0,0.027987102625123265
0x0ab39817aee2ec6c7eb655aaf9d7f5ec1af8bc1a,0.02343178597292989,0.0,0.0,0.004482046762999852,0.0,0.0,0.0,0.0,0.0,0.02791383273592974
0x7e92abe662ae4ba33befac0ab635bd8c20243589,0.004405341165753633,0.02345291418001216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027858255345765793
0x4806301e3565d4e364c22732529d457bc5cf278d,0.0,0.027809625722762778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027809625722762778
0x7a4956e5abe1d4c431a127b8db5a40a80557d3a1,0.01787969490393808,0.0,0.009916692728745576,0.0,0.0,0.0,0.0,0.0,0.0,0.027796387632683654
0x1cb432f80416f07db4420b8c20447924a0658894,0.0,0.0,0.0,0.027761044754237508,0.0,0.0,0.0,0.0,0.0,0.027761044754237508
0x8d8e2d470609e6dfa9861264ae14b648ecfb2c39,0.027390923690214362,0.0,0.0,0.00034140857166349055,0.0,0.0,0.0,0.0,0.0,0.027732332261877855
0xca0073964efe7f9422ceb16901018b1db0cc4785,0.0,0.0,0.0,0.027678007739517178,0.0,0.0,0.0,0.0,0.0,0.027678007739517178
0x2271939e120bd097cd865b4ca11bb28a6fad1337,0.011765731586144587,0.0,0.015828084765848172,0.0,0.0,0.0,0.0,0.0,0.0,0.02759381635199276
0xefb564f5623978f68ff3546b0769ed564a9058ec,0.0,0.02755625678384501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02755625678384501
0xd7388daa2ffaf067c6f82c1fce9240a620486fb8,0.005206979423824345,0.02234786860076893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027554848024593275
0xc0cdbcd0b24361df8a888e18d2a3cedd4cec948e,0.0,0.0275251959006078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275251959006078
0x979154580c3e2ec6a7db4eb13c117aebfc688669,0.02746982964258273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02746982964258273
0xabd263d64781a01fe3d9b17f12fc95f6fccb2943,0.0044644697374125,0.02298271139764222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027447181135054722
0x4da888a618001447c1d1030333067ca26bf81628,0.027212825616293058,0.0,0.0002124410345979968,0.0,0.0,0.0,0.0,0.0,0.0,0.027425266650891053
0xd98f96cec51ae1a3ca0656a7e8ff8fb891e549c1,0.0,0.02463506481821178,0.002787088874324648,0.0,0.0,0.0,0.0,0.0,0.0,0.02742215369253643
0xc5711477cca62e053ab87c27b6f35ba95f33d99d,0.026714270566636417,0.0,0.0,0.0006077977633515682,0.0,0.0,0.0,0.0,0.0,0.027322068329987986
0xadf0edbc1c85b92ecc81f50724bea7110cbe856a,0.0,0.022632499238708213,0.004687970239580483,0.0,0.0,0.0,0.0,0.0,0.0,0.027320469478288697
0x49a3aab8ebe80725646937b9e9f6f8b4e9867bfe,0.0,0.0,0.027303845451089045,0.0,0.0,0.0,0.0,0.0,0.0,0.027303845451089045
0x223a0f4604c3cdc2bfa2a6f6be970f1f073269a5,0.0,0.02726318958521112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02726318958521112
0x893a83f5521001559883cb9682b15439c023e54f,0.0,0.027186786559435475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027186786559435475
0xe019b72b18cbde76d050d6384fb11b22699e1a08,0.0,0.001130744646602006,0.02602636419499527,0.0,0.0,0.0,0.0,0.0,0.0,0.027157108841597277
0x40b9e4662bdad417ddc0b7ee7ecf11adfd1a6e7f,0.0,0.0270890278735538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270890278735538
0xc4af595300465e8b895230f9c6091dac8283660a,0.0,0.0009808957192219325,0.01791196756597447,0.0,0.0,0.0,0.008140141812178781,0.0,0.0,0.027033005097375183
0xc5e0bbfb5a0bae8c4af604e31f32729f63c20129,0.027007403154857765,0.0,0.0,0.0,0.0,0.0,0.0,1.4030550299171187e-05,0.0,0.027021433705156937
0xe63952fbed992521bf7ec22d274564265d4ad388,0.0038208273062305424,0.012867443188360748,0.0,0.0,0.010318338538420789,0.0,0.0,0.0,0.0,0.02700660903301208
0x3f9d71a1c67964b3f587812044ca89ede93ef979,0.0,0.02698968737375635,0.0,1.57565231116633e-11,0.0,0.0,0.0,0.0,0.0,0.026989687389512875
0xe8928f9c63c8b27b7a62a204a486b3b1346bd998,0.0,0.026942737743773232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026942737743773232
0x102ca858268a4261404122355aa60c139d3d224c,0.0,0.016027832987548576,0.0,0.0,0.0,0.0,0.010185402463579726,0.0006894936787912226,0.0,0.026902729129919527
0x2839f01fd59574b0d985b990999c6d27f7f72595,0.0,0.0075009057743202915,0.0,0.0,0.019349751133158424,0.0,0.0,0.0,0.0,0.026850656907478714
0x79e41c2d158c5d6f2606459d04c4280cf20b8e13,0.0268144883818518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268144883818518
0x8619c8a6d9c3ff25137e4d774cc94457a7b88b03,0.02677534449863962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02677534449863962
0xfcc2f763f4570d28efa5566417c98afbb314951c,0.026764043375886795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026764043375886795
0x0d5a7215ac0f52d486e7ca09e249fd4c5f023ccb,0.00433429651456274,0.01785829428394242,0.0045629656484442865,0.0,0.0,0.0,0.0,0.0,0.0,0.026755556446949446
0xe7136d28278ea34628e1c5dedfda075eaf104a06,0.0,0.02669109922956825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669109922956825
0xf0135043d4c41fe01a82c51c3c8b3a10348b1dd5,0.001490611569305825,0.02516685852154212,0.0,0.0,5.187457800994428e-09,0.0,6.333231218751876e-12,3.0938429846538955e-12,0.0,0.02665747528773282
0x7eed290aa3686bb521d27e22dfe02de479e06e4f,0.0,0.009128796736296877,0.0,0.0,0.014851964839710605,0.0,0.0026353262284493817,0.0,0.0,0.026616087804456862
0x733f2a013b80b4d9cc62bb95ea03fce5170b66a4,0.026252932353413458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026252932353413458
0x5db201ae15f9702f0a0ff9f00b8c1c18355373d0,0.0,0.026068161207339305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026068161207339305
0xe206578976cab033d49202e716c9d712d803164c,0.0,0.0,0.025979979870004666,0.0,0.0,0.0,0.0,0.0,0.0,0.025979979870004666
0xf6afb87480ef2e3b9da8e2b474da81e0d7301046,0.025901159413266702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025901159413266702
0x1d7a29e2b3d9c1637b0fc422425e8c590d28c84e,0.008416074096186145,0.008833172319013134,0.008648208893249975,0.0,0.0,0.0,0.0,0.0,0.0,0.025897455308449256
0x1a51d0abb33d2a06c93b448528349e4c7fc6fba5,0.0,0.02586221803996877,0.0,0.0,3.0496235124806516e-08,0.0,0.0,0.0,0.0,0.025862248536203895
0x42fa34caf53e79fcef0d147da7e1c31123fede21,0.025754914899116615,0.0,2.501186578384524e-08,2.1867970995020013e-13,1.434790347576741e-10,0.0,0.0,0.0,0.0,0.02575494005468011
0x1ed1ef8d920d678f571a9ba7c0d2ffc97b4f53d5,0.0,0.025732792205361087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025732792205361087
0xf8dfd2f88f5b56f897e745a7ef05ad48fbb3e94a,0.0,0.017025037549071486,0.008678182072367193,0.0,0.0,0.0,0.0,0.0,0.0,0.025703219621438678
0xccddcc9869456afbdee89d302e064d63e4132406,0.0,0.017211631012467657,0.0025670585860890043,0.0,0.0,0.005913012522018193,0.0,0.0,0.0,0.025691702120574852
0xa0282c9ddca04dae4b4533c78020ef8071588190,0.009943850548694852,0.015710390248856777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02565424079755163
0xafaba879575d93f3ddb187321cfe8615d47f9ba1,0.002991592481032469,0.022647910408390426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025639502889422894
0x234f6182322fa50c2ddeef245f060b9965651b2c,0.0,0.0,0.0,0.0,0.025637424627502667,0.0,0.0,0.0,0.0,0.025637424627502667
0x1cf98210f34cb989be9694de2091ca35dba9d928,0.0,0.024730691805751878,0.0008660618524437836,0.0,0.0,0.0,0.0,0.0,0.0,0.02559675365819566
0xe02ca790fc3b5053f9a4b4d67daa63af5e1094c2,0.02454703220845779,0.0,0.0,0.0010466034922036408,0.0,0.0,0.0,0.0,0.0,0.025593635700661428
0x752579c6cb68f413eaa193478d984ef84773fd76,0.019830203888998733,0.00574755389635018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025577757785348914
0x56063c205244aec9e420367d831cea8a310851f4,0.007122933031351664,0.0,0.018414802770603995,0.0,0.0,0.0,0.0,0.0,0.0,0.02553773580195566
0xcfa628e80513b38169dc986f4e71951de99699c9,0.0,0.0,0.0,0.0,0.0,0.025517513091860403,0.0,0.0,1.7480900908596536e-05,0.025534993992769
0x635b9b9f1da50eb0cd6883cf9f42a49555838575,0.0,0.0,0.025512649231252616,0.0,0.0,0.0,0.0,0.0,0.0,0.025512649231252616
0x48975cdd4eb386dede78bf07c6acdd625502de67,0.0,0.02536772899035473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02536772899035473
0x54749fdd0406cf078134d34fc5f60e956cb1ba40,0.0,0.0,0.025355626631276548,0.0,0.0,0.0,0.0,0.0,0.0,0.025355626631276548
0xf9f05acbd403473075e722708dc46b0301154176,0.0032795035032700697,0.020992682374769953,0.0010432444835831477,0.0,0.0,0.0,0.0,0.0,0.0,0.025315430361623172
0xd949bab2c9a80ddea4d42a522b3809c3e400b4f3,0.007651004025022105,0.0,0.0,0.0,0.017655089257798174,0.0,0.0,0.0,0.0,0.02530609328282028
0x2cfe79492330bf35230b1c12154bfdfa85e8ffc7,0.0,0.01034588849465696,0.014885515867579933,0.0,0.0,0.0,0.0,0.0,0.0,0.025231404362236892
0x04fb62160d0dcbeb0b52a0e644fc22d6cd2c58ab,0.0,0.02518785340368617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518785340368617
0xaf5735cc5d392e54e92a54be30c3aacfa16a0096,0.02145282998936806,0.0036211185615342297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025073948550902288
0x592d164610bafe4546b22d766852c9ebe68f4194,0.0025975380855298874,0.006440116073681549,0.01506363919001805,0.0009638743487729272,0.0,0.0,0.0,0.0,0.0,0.025065167698002416
0x556d539002b19c923a08f664564f2ec6aba5681e,0.0,0.0,0.0,0.0,0.0,0.0,0.025061682210983434,0.0,0.0,0.025061682210983434
0x1d6b0fa9fea8765f6bcb28890605ff091f58b2bb,0.02361489292542619,0.0006650063055412816,0.0005766240663851021,2.1381449171736804e-09,0.0,0.0,0.00013787207452656944,0.0,0.0,0.024994397510024063
0xcb47295fadcda9cc03cdc8fc1c795f8bedeba153,0.019196685546543885,0.0057170628159883465,0.0,4.3640430685513785e-05,0.0,0.0,0.0,0.0,0.0,0.024957388793217745
0xd073275d5ff8f83de887c1f62ffdc6556351398d,0.001980300022324505,0.022948268964033517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02492856898635802
0xe1918c2bfe5ce8e9bf561862f8e3a21119e7adfb,0.0,0.024926027191791628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024926027191791628
0x0e4ab38e59736c49928ab20cb7e2f1437c2a8a0f,0.021703663456541223,0.0,0.0031926958898187106,0.0,0.0,0.0,1.3083876473457866e-05,0.0,0.0,0.02490944322283339
0xdc2285fe5980fbfeefc8bfe5af4e7b64fd4faac2,0.015814829388881194,0.009080933311153698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024895762700034893
0x178a2718884fd5d219f9bcbee77a9a20bb626a97,0.0,0.0,0.0,0.0,0.02485565141879729,0.0,0.0,0.0,0.0,0.02485565141879729
0x2d04adb7e5a6b34bf1af44ab2a2d9eb90a96253d,0.0,0.0,0.0009284923390190838,0.0005628886481461052,0.02328325148705512,0.0,0.0,0.0,0.0,0.02477463247422031
0x9b2159818c14cfd1c63cc011143ff8230745266a,0.0,0.0,0.02475931657080195,0.0,0.0,0.0,0.0,0.0,0.0,0.02475931657080195
0x6a02ceb8aeb87edc599b2ed602c44e15318689e6,0.02470525040001785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02470525040001785
0x11c74ea53003c8b495c76c8ce625b9680bcdb2e0,0.00714136905508529,0.017546302931902215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024687671986987507
0x573765a52f98692d71e90daef3c4770954cca5fe,0.0006694697401942383,0.0,0.0,0.0,0.0,0.023981910567640284,0.0,0.0,0.0,0.024651380307834522
0x38ea4df06ea1fc874aef5fe0a2a8e77510ae041d,0.0058255878563284805,0.018816464195545994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024642052051874475
0x9d69ab1b32a16681bb5176ce39d66fef43d80512,0.0,0.02461394222255347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02461394222255347
0xdbb9b22678db779942d88b0c35489e33ab685483,0.0027251855762421904,0.02186752659207744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024592712168319632
0x3cf7da5f050843fc868c4850b87b887f00e94ab7,0.0,0.024572060123229912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024572060123229912
0x4e60c1eca929166d4110a1094355afd70f9faa91,0.0,0.024498922661209916,0.0,0.0,2.7855289437862603e-09,0.0,0.0,0.0,0.0,0.02449892544673886
0xab12f5fed8c70bbf726f229f07717fe63397ebc6,0.02449217195057629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02449217195057629
0x985df3a26145ec86f28b3c055453abf8d822e880,0.006135614586937141,0.017756024332145272,0.0,4.3775341636317e-12,0.0004927089052757689,0.0,0.0,0.0,0.0,0.024384347828735716
0x0354525be351ba3c1cef0a0d596da0ad4dc4741a,0.0,0.02437237616011339,0.0,0.0,1.0389315480452227e-08,0.0,0.0,0.0,0.0,0.02437238654942887
0x3eaada5ef69b0904f1ef272cc722facbb3107fca,0.015496230331223432,0.008868449157768408,0.0,3.6118430197059475e-06,0.0,0.0,0.0,0.0,0.0,0.024368291332011547
0xa4f7000a20e1b7e1244f27b70ccc971cc519d85d,0.0,0.024342825033902393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024342825033902393
0x636718bc191ccd220c7e21695fe2445e61656591,0.008676627942814196,0.015609088210454291,0.0,3.571714396108892e-05,0.0,0.0,0.0,0.0,0.0,0.024321433297229574
0x9e1669410b3b76b0b0a6ad0b6d7a7ddf8f804b0b,0.0,0.0,0.024317443203362557,0.0,0.0,0.0,0.0,0.0,0.0,0.024317443203362557
0x7c736b735683d37308667603a9922b5f87038cc1,0.023545895051699503,0.000723506955152775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024269402006852278
0xd7951d4c08b7ea026c213778163583f2f320b571,0.0,0.024267291415596408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024267291415596408
0xb0149a11b2bbfb96e8b5c3ad2431796819203bac,0.0,0.02424232050342234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02424232050342234
0xbb0b246f7f7c301da8484252e366b2349165e110,0.0,0.024217275293354237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024217275293354237
0x0de19f9501b23e517b6979d035451688c44455f0,0.006715047611049202,0.017494346563853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024209394174902202
0x7f8ea06a8b5bf859f48ed94166daf5ae26dd989e,0.0,0.02418015080465587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02418015080465587
0x37a62ae9315952458b34b67f0d8d04762a6d1c20,0.009707305624184693,0.01444652552412155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024153831148306243
0xcb11673592cc6c4b9584f33bbba6c6cf07dde3f7,0.024100933439764334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024100933439764334
0x241f872b5668655c9843c61e1f28a3e3e6e74e44,0.0,0.024097880697777047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024097880697777047
0x32a1f6a79584ce2d39cd1e03320372d8e17fcbd2,0.0,0.02405092298842607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405092298842607
0x3e5a9d54e41afdfe09c1ff3956a1b2111f6329fd,0.0,0.024040665329644665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024040665329644665
0x1f16c67b70c08a475639ce192359cf0f9a544fac,0.0,0.024037849700161984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024037849700161984
0xd05d87b4df641e1cd99d127318d36d6a56599c21,0.006694697401943605,0.017267340722102162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023962038124045765
0x0128eaa9ef7c743409bd9052054a5e0a7dd88fac,0.0,0.02391727492082015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02391727492082015
0x5c68096da352b5adbb29ce12a7373d10335d537d,0.0,0.02391363214954416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02391363214954416
0xf936bd8573744f9eea01cf3eafbe74766cfe913a,0.0,0.0238977114048379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238977114048379
0xec12ba357aa2a9943ffa03a95146835a8f2e85fb,0.0,0.023867296675847666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023867296675847666
0xa0944ae4fc8eef4660e5bd9e5ae613cb981f9525,0.0,0.023853509773290992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023853509773290992
0x775c4b0f9f13fc32548b060ab4bf5eff44b08348,0.0026367917818640096,0.002346769794438644,0.0,0.0,0.01885981409867154,0.0,0.0,0.0,0.0,0.023843375674974195
0x4d512aa00b0a6cba4438cf1507d5f3428ab9278e,0.0,0.005231074720756769,0.0,0.0,0.018510156523464296,0.0,0.0,0.0,0.0,0.023741231244221065
0xe8acaa7f60426b21a895c48f09b6e596887a3756,0.011612509092638551,0.009513386746953857,0.0,0.0,0.0026139510298103085,0.0,0.0,0.0,0.0,0.02373984686940272
0x936b0b8a4dc3a666fe5948bee42e1746c04bf49e,0.0008929385234564299,0.021128257487813246,0.0016616631561345726,0.0,1.67267081931148e-09,0.0,0.0,0.0,0.0,0.023682860840075065
0x4e5ac8bc43cec91f4255e326cbb166b0b1eb4e0a,0.0,0.02367243718483676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02367243718483676
0x58e39293ec6ce3f4d49c9a44bb76bd3e9b300130,0.0,0.0,0.0,0.0,0.02365449866561756,0.0,0.0,0.0,0.0,0.02365449866561756
0xb72b19b89d602754509bc91905cbeedc82ec08fd,0.00946651030747395,0.013821536622363103,0.0,0.0,0.0,0.0,0.0,0.00036554236889945065,0.0,0.023653589298736503
0x4df32b522ba8d9b2ecd6d4904bc5af79b7e6a280,0.0029780962726289454,0.020669706030105702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02364780230273465
0xecab3552289eebe7b9ba5286bca4ed0f1da0cdc3,0.0,0.023647404284921843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023647404284921843
0x2d2e13eeda4cc6263eab5af2fbebb6e9d341dfd0,0.0,0.023139697594965057,0.0,0.0,0.0004945471729499837,0.0,0.0,0.0,0.0,0.02363424476791504
0x388054e3e602ac22610c1cea9b91360e85c5be3e,0.008064960099076205,0.015534066789162032,2.0585980170124696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.02360108548625525
0x5180d3392c0ada67ce6e33a038d7399ebe0e1ffb,0.0,0.023574853056239357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023574853056239357
0xdbc50b04023fd956f13d3f2625df7fbb022b996e,0.0,0.023504916090237395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023504916090237395
0x20b277c9197ea3bde15932bcf89f0de3a0836135,0.007087527875098754,0.0034922884787634435,0.012329657217159784,1.4451891783070186e-06,0.0004910496229894274,0.0,0.0,0.0,0.0,0.023401968383189715
0x5741bbe4cc1c973f7b002cc688f8969dc6d27458,0.0,0.023387770923986407,0.0,0.0,0.0,4.232497525258445e-09,0.0,0.0,4.378920586284428e-10,0.023387775594375992
0xcc33d826a33b47eeec6cea8ad5f4b8f69d4511da,0.0,0.023376897629749833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023376897629749833
0x84a509b05be8ee756007de7f57c496d4665a8fad,0.005475420132044302,0.017873134895828834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023348555027873134
0xcc2aa1f2bd7206f405e890c1a982098c633eda39,0.020482761274998186,0.0,0.0028434336595677696,0.0,0.0,0.0,0.0,0.0,0.0,0.023326194934565954
0x4109266acac7bc28c754884920b059e016ddaf41,0.0,0.023307952295182798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023307952295182798
0x2d44d5c6e24440239353eb19f4b6b2c669db0147,0.0,0.023235405706125062,0.0,6.814933596151795e-12,2.9436177592633317e-09,0.0,0.0,0.0,0.0,0.023235408656557755
0xd047a08856f29195b1475c41502f7b1ab5b6d4a4,0.009314411937222438,0.013539687753776872,0.0,0.0,0.0,0.0,0.0,0.0003654345001792413,0.0,0.023219534191178552
0x4a1f8d6b928269561ecee07023cb322cb72ed8c3,0.0,0.023211568410350658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023211568410350658
0x8d1aade42646b715470b20485e7abe43ee35c1b9,0.0,0.023170557762644112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023170557762644112
0x6dbd61c345cad500ba0f8866616dd8eee195b835,0.0,0.023170415953217866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023170415953217866
0x14d1eeee79428eda74fb10d943479468d419a3ee,3.00729208205168e-05,0.022169761805280477,0.0009465008443458155,0.0,0.0,0.0,0.0,0.0,0.0,0.02314633557044681
0xd6792df4e2d5cccfb4962030ba3fce4628e5266f,0.0,0.02306762839975256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02306762839975256
