address,Hypercore USDHL/USDC Rewards,Morpho Vault USDHL Rewards,Hyperswap USDHL/WHYPE Rewards,Hyperswap USDHL/USDT0 Rewards,Hyperswap USDHL/FEUSD Rewards,Hyperswap USDHL/WHLP Rewards,Curve hwHLP/USDhl Rewards,Hyperlend USDHL Rewards,Total Rewards
0x5c68096da352b5adbb29ce12a7373d10335d537d,0.0,0.021560686251229585,0.0,0.0,0.0,0.0,0.0,0.0,0.021560686251229585
0xd39512cce249ca2e6e3fd5bae8d3405a71bee9b4,0.0,0.021523005695712426,0.0,1.1549260315397319e-10,3.1946017234034474e-09,0.0,0.0,0.0,0.02152300900580675
0x3b1e3d1ed70d2a17c8eaf7da1a6be9f805a130e2,0.0,0.0,0.021506210265954694,0.0,0.0,0.0,0.0,0.0,0.021506210265954694
0x29872951205072bdee0c5361cd74893fd64e74af,0.0,0.02145842423805393,0.0,0.0,0.0,0.0,0.0,0.0,0.02145842423805393
0x94b64976492c364e20ff6b14187b9b813ca99081,0.02134414089221956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02134414089221956
0xecab3552289eebe7b9ba5286bca4ed0f1da0cdc3,0.0,0.02132065347943354,0.0,0.0,0.0,0.0,0.0,0.0,0.02132065347943354
0x94b21272e216ae0959da4c854c3ead2c048f001a,0.0032677264505927583,0.017997387278902283,0.0,0.0,0.0,0.0,0.0,0.0,0.021265113729495043
0xb001fbb24cdf3d47abef9fa5111921637c33c125,0.004941609616278004,0.013571901675389096,0.00272409864152904,0.0,0.0,0.0,0.0,0.0,0.02123760993319614
0xce5abfa37e36e93de24a20864ce4a3ce470e1804,0.0,0.021226163507200795,0.0,0.0,0.0,0.0,0.0,0.0,0.021226163507200795
0xdbc50b04023fd956f13d3f2625df7fbb022b996e,0.0,0.02119218519741381,0.0,0.0,0.0,0.0,0.0,0.0,0.02119218519741381
0x9942796afefea0c2c651b80fa0024b46f5827506,0.006278924844401703,0.010252538168193458,0.0,5.538842966604106e-05,0.0,0.0,0.0,0.004589825128,0.021176676570261205
0xc912e66398873640bca7c0c2a8bfa3e74dc7a6da,0.02116285312374634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02116285312374634
0x2f2f665974261c4129b1dc6c359bd259cd66f78a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021144809671999994,0.021144809671999994
0xa80142c35e2aa0cc1400762d5454c5ea0fe55f3f,0.0,0.012505917936898158,0.0,0.0,0.0,0.0,0.0,0.008609054607999999,0.021114972544898157
0xcc33d826a33b47eeec6cea8ad5f4b8f69d4511da,0.0,0.021076762919001842,0.0,0.0,0.0,0.0,0.0,0.0,0.021076762919001842
0x0d47587908015f1e69ed8c35326b9699f033929a,0.0,0.01250580970391227,0.0,0.0,0.0,0.0,0.0,0.008504959456,0.02101076915991227
0x49b5fffed83583562537a1a77ca0419ab0e8f31e,0.0,0.0,0.02092120893379882,0.0,0.0,0.0,0.0,0.0,0.02092120893379882
0x8d1aade42646b715470b20485e7abe43ee35c1b9,0.0,0.020890725554172818,0.0,0.0,0.0,0.0,0.0,0.0,0.020890725554172818
0x6dbd61c345cad500ba0f8866616dd8eee195b835,0.0,0.02089059769691658,0.0,0.0,0.0,0.0,0.0,0.0,0.02089059769691658
0xfc512ee89a0ae5bcf6c5f38ef991fe844ef9d204,0.0,0.02083514661416751,0.0,0.0,0.0,0.0,0.0,0.0,0.02083514661416751
0xd6792df4e2d5cccfb4962030ba3fce4628e5266f,0.0,0.020797923771570238,0.0,0.0,0.0,0.0,0.0,0.0,0.020797923771570238
0xaf3c2e9aa26ca420e781a072224ac4634209f4bc,0.0,0.020787038527812517,0.0,0.0,0.0,0.0,0.0,0.0,0.020787038527812517
0xcab6c01601302051c8a10aa05fe97ff2e895bbb3,0.0,0.020769903411445786,0.0,0.0,0.0,0.0,0.0,0.0,0.020769903411445786
0x79d4f6544b9b6564b55a3a8e4e543959c3434558,0.0,0.02073914023306289,0.0,0.0,0.0,0.0,0.0,0.0,0.02073914023306289
0x8b9d2de01f12faea7c038478baae4e104603e1a4,0.0,0.020728003028104573,0.0,0.0,0.0,0.0,0.0,0.0,0.020728003028104573
0xabd263d64781a01fe3d9b17f12fc95f6fccb2943,0.0,0.020721362050109497,0.0,0.0,0.0,0.0,0.0,0.0,0.020721362050109497
0x5491b4cc6d65e9638a50f8be198708e419a58864,0.0,0.020720343412911464,0.0,0.0,0.0,0.0,0.0,0.0,0.020720343412911464
0x0e438d1dd918ff8abe2614fddf6039b6c8c072d2,0.0,0.020712090952948993,0.0,0.0,0.0,0.0,0.0,0.0,0.020712090952948993
0xa254495e1d1c4af8320565f16ea04953fcb64fd1,0.0,0.020700600895456892,0.0,0.0,0.0,0.0,0.0,0.0,0.020700600895456892
0x58081c6c806c629de1c8a05229771d791964751a,0.0,0.020685095473873875,0.0,0.0,0.0,0.0,0.0,0.0,0.020685095473873875
0x99b7a3a449849c31dd693c6e1cf22d1fd9eb1450,0.0,0.020683960394972147,0.0,0.0,0.0,0.0,0.0,0.0,0.020683960394972147
0x78e90b46ee542441e9fdcd1e072c3bc962fbd62d,0.0,0.020678107005965094,0.0,0.0,0.0,0.0,0.0,0.0,0.020678107005965094
0x5458a306b6088d5c641e0dae2a234fcd6c592075,0.0,0.02067609148404535,0.0,0.0,0.0,0.0,0.0,0.0,0.02067609148404535
0x373ad6e0233569b2715b947d36af2b8226f695b2,0.0,0.020672155664254996,0.0,0.0,0.0,0.0,0.0,0.0,0.020672155664254996
0xb64490a731da4f15d532331cc4352613169427f7,0.0,0.020671718922055125,0.0,0.0,0.0,0.0,0.0,0.0,0.020671718922055125
0xa0199e46c1b5684b8ebffccc5badffeb03fca370,0.0,0.0206705544890601,0.0,0.0,0.0,0.0,0.0,0.0,0.0206705544890601
0xdca81888531bd3a3219d978538bd951efb50dce0,0.0,0.020669870018583215,0.0,0.0,0.0,0.0,0.0,0.0,0.020669870018583215
0xd05d87b4df641e1cd99d127318d36d6a56599c21,0.0,0.0206620033674874,0.0,0.0,0.0,0.0,0.0,0.0,0.0206620033674874
0xd062e09214b4d6c951a1302f63aee1c27a5f67cb,0.0,0.02065708073103539,0.0,0.0,0.0,0.0,0.0,0.0,0.02065708073103539
0x64e243cb1a1b11f87152a64442c68451b9c50a57,0.0,0.020650040059391243,0.0,0.0,0.0,0.0,0.0,0.0,0.020650040059391243
0x819e1d123280dc3361819e0cf09bec96dd256100,0.0,0.020172292259131194,7.002276177068355e-05,0.0,0.0,0.00040296930988165515,0.0,0.0,0.020645284330783532
0x6ac8cb900d592c91c71c82368ad4da263f4d0166,0.0,0.02064418614786068,0.0,0.0,7.964329620103237e-09,0.0,0.0,0.0,0.0206441941121903
0x35a968eba94996c8b6c5d9763b9d7087879540d0,0.0,0.02063220708701985,0.0,0.0,0.0,0.0,0.0,0.0,0.02063220708701985
0x162dfd0a4ef3f72c33a6c98a3476a1eb7ef1c9b8,0.0,0.02062667083850162,0.0,0.0,0.0,0.0,0.0,0.0,0.02062667083850162
0x935f2801d269b8956b3ab6f95b55fb4d76f77c36,0.0,0.020625883107115835,0.0,0.0,0.0,0.0,0.0,0.0,0.020625883107115835
0xcafc58de1e6a071790efbb6b83b35397023e1544,0.0,0.02062350115842698,0.0,0.0,0.0,0.0,0.0,0.0,0.02062350115842698
0x6227263ccff1d9f664125d5ae0afccb0f3959856,0.0,0.020621737147555805,0.0,0.0,0.0,0.0,0.0,0.0,0.020621737147555805
0x844dc38bfa4882eec8c5b85dceb08fc66a7a4fbe,0.0,0.020600749928575714,0.0,0.0,0.0,0.0,0.0,0.0,0.020600749928575714
0xcb5766f0f6a507d2df0bb9b7c6a566b7feb65775,0.0,0.020583633039485915,0.0,0.0,0.0,0.0,0.0,0.0,0.020583633039485915
0x22348b5c6e0a9807a5a553b4a63f282fac483efe,0.0,0.02057767045461034,0.0,0.0,0.0,0.0,0.0,0.0,0.02057767045461034
0x69f66bd6628ff27222da37245ed686c3ef4766c9,0.007353040104630774,0.012664048608717783,0.0,0.0005468119264828989,0.0,0.0,0.0,0.0,0.020563900639831455
0x63120ff387505440e56cf882944efb107a07fee0,0.0,0.020552099603903144,0.0,0.0,0.0,0.0,0.0,0.0,0.020552099603903144
0x9d6086239968f79c0c4a6883653f5c3270331692,0.0,0.02051838296600736,0.0,0.0,0.0,0.0,0.0,0.0,0.02051838296600736
0x27b611619c509b8902069e3ba1b95acbe229332d,0.007800051587105889,0.0,0.0,0.0,0.0,0.0,0.0,0.012705391608,0.020505443195105888
0x9ec8b86526df32a1a6706bba93b61bcab363702c,1.3006805682891817e-13,0.020490271804365176,0.0,0.0,0.0,0.0,0.0,0.0,0.020490271804495246
0x4899836f6a11948fa24cb0c9db97ed8c6b87b00c,0.0,0.020461307361912602,0.0,0.0,0.0,0.0,0.0,0.0,0.020461307361912602
0x42ba75f2acbdde99cca94f50d120bfcaea26a105,0.0,0.020451229118333292,0.0,0.0,0.0,0.0,0.0,0.0,0.020451229118333292
0x323ec7395c251eff50fc459ed1c1589cd356c5fc,0.0,0.020444976847215485,0.0,0.0,0.0,0.0,0.0,0.0,0.020444976847215485
0x14ad258e6d6eddf019180112017025f9a2f5c417,0.0,0.0,0.010297110996892688,0.0,0.0,0.0,0.0,0.01009144668,0.02038855767689269
0xc35e3f52213f568b1cc55754b85da5c59ca054bc,0.020260491634655025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020260491634655025
0x8325aff2ccc014468cdf20f2538d8534db7a100f,0.0040581233730621405,0.016097970262672488,6.701564328975719e-05,0.0,0.0,0.0,0.0,0.0,0.020223109279024386
0xdd8a04411ac02ffa63a01fdf371472932d9031ac,0.0,0.02016660384781131,0.0,0.0,0.0,0.0,0.0,0.0,0.02016660384781131
0x7a758e3354b78a332a6144d9a1d6043d70ad3857,0.02015651750498111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02015651750498111
0x9db6c9bcfbab43c4bdaf075d1b1d2651122467eb,0.0199246349590088,0.0,0.0,0.0,0.00022747484869043805,0.0,0.0,0.0,0.02015210980769924
0xcd37e17389023439fabbff43794da3feb5cda250,0.0,0.020120655294743717,0.0,0.0,0.0,0.0,0.0,0.0,0.020120655294743717
0x48f15be32e417ef481fe4e6826dd90914408a1be,0.0,0.020059650548439004,0.0,5.642086649823309e-10,0.0,0.0,0.0,0.0,0.02005965111264767
0xe7ab68392b3ae1733313ccc379e244de4aebad49,0.020026546525841796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020026546525841796
0xb9433fd97274c124fff197f78e1c8b0299b3dd9f,0.003333863403462159,0.01025103857948446,0.0,0.0,0.0,0.0,0.0,0.006376791903999999,0.019961693886946616
0x897356c141f8e113a4384fcf60dd19eebf10875a,0.0,0.01992486942410518,0.0,0.0,0.0,0.0,0.0,0.0,0.01992486942410518
0x554d347580d9b3d70644ae13c035805d36596aaa,0.0,0.0,0.019914209396357987,0.0,0.0,0.0,0.0,0.0,0.019914209396357987
0xf0b2dbd3629bc3b5dc7cc03dfebe50ba13606624,0.01990577097924781,0.0,0.0,8.322499096438467e-12,1.2900983364516572e-09,0.0,0.0,0.0,0.019905772277668647
0x03ce7863a2b62f4e227fd98605b79beb32618c76,0.01972609442214432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972609442214432
0x0b9b90bcf3fa83a933668e072611af7805fe84ad,0.01970344335622445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01970344335622445
0x806b897352a01a02d1e92e289efd21f3d6fa1a2e,0.0,0.019677618026274313,0.0,0.0,0.0,0.0,0.0,0.0,0.019677618026274313
0x19e7df6e40741942cc59244f92b7ee29d77cd70f,0.0,0.01958637702553157,0.0,0.0,0.0,0.0,0.0,0.0,0.01958637702553157
0x2265f60c2c2be44f0ae4cb6768701f3e62afb0bd,0.0,0.019551624152140103,0.0,0.0,0.0,0.0,0.0,0.0,0.019551624152140103
0x2ca9fa3f3985010ce2df49702160739d38aa4043,0.0,0.019514002431252647,0.0,0.0,0.0,0.0,0.0,0.0,0.019514002431252647
0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0.01950825789361125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950825789361125
0x59567ea31347ba1430939e8a8ac58fda014abed9,0.019506317151412572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019506317151412572
0x96a929cb753017dd448672a645fb0a2cce6410ae,0.01950305612039015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950305612039015
0x70d60ba4deec2f1e4c426702c619e3f332adacbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019450371919999997,0.019450371919999997
0xdd0fa61baff56c7fc72dd7fa1edad340908d2470,0.019341006545363436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019341006545363436
0x1cc08fbe4214051aa2f0cdce718e13174117f755,0.0,0.0,0.0,0.0003001416035798634,0.0,0.0,0.0,0.018993509864,0.019293651467579862
0x747ccf6d082c7db449aa9db49e6001089627c27c,0.0,0.019293558156584237,0.0,0.0,0.0,0.0,0.0,0.0,0.019293558156584237
0xa0b951ccdaa368079d74293758e6a9b2fba83f81,0.0,0.0,0.019224291237988245,0.0,0.0,0.0,0.0,0.0,0.019224291237988245
0x36b3717714ac4f771115d21d482afe690aa259d6,0.019149397644918485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019149397644918485
0xa23b2e1a64111a2ef8e6db1eb8a7fd7a66cf7bf5,0.0,0.019107836925115546,0.0,0.0,0.0,0.0,0.0,0.0,0.019107836925115546
0x50c1c9f36cca165d159126c05eaa4fcd242049d6,0.0,0.018971249813004416,0.0,0.0,0.0,0.0,0.0,0.0,0.018971249813004416
0xaf1987e23d6cfd183f967c510d4408857427e706,0.018834406448808107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018834406448808107
0x83e026fcca5042899ec5b70eb0d8de9083609219,0.0015960425864597018,0.0,0.0,0.0,0.017201825684087554,0.0,0.0,0.0,0.018797868270547257
0x7daa8dd52ee1bfbf420ce740fc6e66665dfbdc1b,0.0,0.0,0.0,0.0,0.007102974996241994,0.0,0.011662468585842084,0.0,0.01876544358208408
0xfa79458667dbc4feeda6aa6cdba90c32c582ca74,0.00097287308032682,0.01772925225806704,0.0,0.0,0.0,0.0,0.0,0.0,0.01870212533839386
0x2437558eddd4521b669da669dd8aeddc1d89d4dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018688935159999996,0.018688935159999996
0x292ae77a9287b6341aaaede3c9d6c402b3095a6e,0.0,0.018614161014253932,0.0,0.0,0.0,0.0,0.0,0.0,0.018614161014253932
0x7ed62374a529e5f22666197e6695b7c7d8f5377e,0.00018846138068320554,0.00020689075092041205,0.018091867238749976,0.0,0.0,0.0,0.0,0.0,0.018487219370353594
0xa118fb6579ba66192c3b99188f7422cdfaf76ea8,0.0,0.018478214717216588,0.0,0.0,0.0,0.0,0.0,0.0,0.018478214717216588
0x2df6f1ef094906b4c31c1db54b6d2be2452d79a5,0.0,0.01846640641856547,0.0,0.0,0.0,0.0,0.0,0.0,0.01846640641856547
0xb08e41f75d23495746c9a823b6180f9fe59fb0a3,0.0,0.0,0.018454733277916528,0.0,0.0,0.0,0.0,0.0,0.018454733277916528
0x0ce9d05ffd638500d8e5aa868dda5aa7bdc41b0c,0.0,0.018443205456027175,0.0,0.0,0.0,0.0,0.0,0.0,0.018443205456027175
0x4564d6d107a19d3ab3d734a7bae61eb63dc3d30f,0.018368394144663413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018368394144663413
0x5b4e99209cc6827a9fd96e1cb34e12a2644f2446,0.0,0.018320367675698418,0.0,0.0,0.0,0.0,0.0,0.0,0.018320367675698418
0x186b4d8a41e2d22c4645f61a644331d8c4839378,0.0,0.018314404391588945,0.0,0.0,0.0,0.0,0.0,0.0,0.018314404391588945
0xe55a1cf7af24346cf37dcebc1066c7b7542e8466,0.0,0.01831187088407348,0.0,0.0,0.0,0.0,0.0,0.0,0.01831187088407348
0x789b89e6d58d7f6b08212bda6a7d8e62b39ff866,0.0013008106103373665,0.016962378339969865,0.0,0.0,0.0,0.0,0.0,0.0,0.018263188950307232
0x78569a10ec9663fd7a8a7982816cd80bcc2d9749,0.0,0.004348507653950714,0.0,0.0,0.013878474969446187,0.0,0.0,0.0,0.0182269826233969
0x57174ba8ac5cfcf8339d0cadf1b16a51122e0572,0.018207733375780136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018207733375780136
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,0.018205025779263247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018205025779263247
0x538f8763282a1a6dfcfc4c9024631d5e79f869ad,0.010970631625707765,0.0072199738964891305,0.0,0.0,0.0,0.0,0.0,0.0,0.018190605522196895
0xb511433220abafdf8ef73311373ad115f6b18266,0.018180234222572225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018180234222572225
0xc9d8679818d2d27d236c2a9a7704cc11c6e83da4,0.0,0.018075272795507275,0.0,0.0,0.0,0.0,0.0,0.0,0.018075272795507275
0x2839f01fd59574b0d985b990999c6d27f7f72595,0.0,0.006744020257539972,0.0,0.0,0.011302990755809426,0.0,0.0,0.0,0.0180470110133494
0x9e3d5edb35aa28cc0e52a5a0af93f32d4d8e446e,0.0,0.018000154887776402,0.0,0.0,0.0,0.0,0.0,0.0,0.018000154887776402
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0.017887164904191788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017887164904191788
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0034021056319544635,0.0,0.0,0.0,0.0,0.0,0.014452310920017504,0.0,0.017854416551971966
0xe871bc4d06e9337fd5611c28812e7e29478e9145,0.0,0.017784762856952387,0.0,0.0,3.962653604008306e-10,0.0,0.0,0.0,0.017784763253217747
0x50f85b9f3ad7fb0d857506302ce6deabf26b9131,0.0,0.0,0.017781816387762616,0.0,0.0,0.0,0.0,0.0,0.017781816387762616
0x985df3a26145ec86f28b3c055453abf8d822e880,0.01776365414227234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01776365414227234
0x2bb9b93baf8fb9562441d511397acf8defffa012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017738584976,0.017738584976
0x528eaffc3b7654ea5912a88866080691f3767080,0.017722424784954626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017722424784954626
0x9ea6450d24916e1d4027cc91918f58a87c0eb2d5,0.017721391164198488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017721391164198488
0x090197aade9266008141e9e32c144526a0004cc6,0.0,0.0177105284214654,0.0,0.0,0.0,0.0,0.0,0.0,0.0177105284214654
0x192f874daccfd7dd5286c071264ce51097270104,0.0,0.0013627001995219093,0.0,0.0,0.016299285754364054,0.0,0.0,0.0,0.017661985953885965
0xb0fb2e75dd12f1e88f031e9c7530076228272445,0.017611574126658036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017611574126658036
0x6c626c0ef6dc5e827edc9973284593b6ff154455,0.0,0.017566310039341674,0.0,0.0,0.0,0.0,0.0,0.0,0.017566310039341674
0x871af56097d3a74cec6540e1e7e93bb57a162486,0.0,0.017566265627770077,0.0,0.0,0.0,0.0,0.0,0.0,0.017566265627770077
0xac236ea8ed1c73a83b5a10d17988028fec528f59,0.0,0.017564985353531914,0.0,0.0,0.0,0.0,0.0,0.0,0.017564985353531914
0xda0f4e7fb58bc03ad73b8756e73d70328d1d392c,0.0175483234137825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175483234137825
0x81762e633e2ff343422e65a5d67ec6ace60bbe65,0.0,0.017399195519103197,0.0,0.0,0.0,0.0,0.0,0.0,0.017399195519103197
0x93b575a07ba3abb5940a24d5e319d0dd21d4ee9d,0.0,0.0,0.0,0.0,0.0,0.017350278704758814,0.0,0.0,0.017350278704758814
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0.017348169281045947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017348169281045947
0x650bdba05a0e6549d11a00ac7210175adc3953f3,0.00406087518420708,0.0,0.0,0.0,0.0,0.0,0.0,0.013141049095999996,0.017201924280207077
0x2b0c06be831a935b66c95f3d99e6fdebb2660df3,0.0015570316326725742,0.015622141000741685,0.0,0.0,0.0,0.0,0.0,0.0,0.017179172633414258
0xab624febf2ff93df1565e57c94846d060ee87695,0.0,0.01708633426128914,0.0,0.0,0.0,0.0,0.0,0.0,0.01708633426128914
0xbb9227f9380f110631ac9f736e2e71cb4d17b5dd,0.0,0.017047216441996894,0.0,0.0,0.0,0.0,0.0,0.0,0.017047216441996894
0x0e64cbca254788df4a8d29e3721d077d91d0d92a,0.0,0.0,0.006285837477764723,0.0,0.01073232810288587,0.0,0.0,0.0,0.017018165580650592
0x2bce5f371e5b85f7a31fe9853251b572c1a473f1,0.0,0.0,0.016968862228614094,0.0,0.0,0.0,0.0,0.0,0.016968862228614094
0xd2f1466a467706a1d5b1e15b1f745e5498e09a08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016913534512,0.016913534512
0x67dd7378a9e0ac5015de11e10b1e4ed5ea2b5b49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016826788552,0.016826788552
0xf2b484d8585f4040ea8725cffe66bb72855b82d5,0.01677273754003846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01677273754003846
0xcdcb9569a8d9c38403e6dc58e3a99760f840ecc4,0.0,0.010256898671427572,0.0,0.0,0.0,0.0,0.0,0.0065136577519999996,0.01677055642342757
0x997b96bad648c39226281bc002f9857274e42a01,0.001298079207152382,0.015382208992796922,0.0,0.0,0.0,0.0,0.0,0.0,0.016680288199949305
0xce50a56d203785fb51ec489e124fac4438b6187b,0.01664880024757064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664880024757064
0x605572243c30af7493707c9c8e8aa2ee25537e9a,0.01663573733797695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663573733797695
0xe0a5996cebbc85d5188d8f1e85ccff8c64f2dba3,0.0,0.016435116430989768,7.805901872907258e-07,6.532802209445099e-11,6.5164502707906055e-09,0.0,0.0,0.0,0.01643590360295535
0x6418e80418b6d14fbb4247b5772923319eebbdf7,0.0015489804891656359,0.0148729167887287,0.0,0.0,0.0,0.0,0.0,0.0,0.016421897277894337
0xfea565c545847f3ddbc77acb29a373bcabca149a,0.0,0.016394523565530842,0.0,0.0,0.0,0.0,0.0,0.0,0.016394523565530842
0x6cd520c1a07c9b53b33d62d04d3c2a3175161968,0.016383537559711673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016383537559711673
0xe63952fbed992521bf7ec22d274564265d4ad388,0.016268465474148595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016268465474148595
0x08f2dafdbcd4905d499503ef305e16c86832612f,0.0018215381060217215,0.014384887797543332,0.0,0.0,0.0,0.0,0.0,0.0,0.016206425903565053
0x1196cd2e4ed4b7847de3c3b57b7cc4bb62528371,0.0,0.0,0.009249309953116324,0.0,0.006901444949146546,0.0,0.0,0.0,0.016150754902262872
0x19d8563de9a009d36175a6241ed0e7d5a6f68ce9,0.0,0.01612698658857317,0.0,0.0,0.0,0.0,0.0,0.0,0.01612698658857317
0xba9af5d84004b3c2fe143595e06a548b205e7639,0.000578718840393549,0.015525410037655223,0.0,0.0,0.0,0.0,0.0,0.0,0.01610412887804877
0xe4a4cf5b295b54dd1c791258af741b41329ad3cb,0.0,0.0160163175913447,0.0,0.0,0.0,0.0,0.0,0.0,0.0160163175913447
0x756abcbf7f63fc0869729f13164d14e274c2b238,0.01170319916890314,0.0,0.0,0.0,0.0,0.0,0.0,0.0042428412879999995,0.015946040456903142
0xfc9931a1c642ad0dd5e261b59b5cd46d00e5f2f8,0.0,0.0,0.015942155694160833,0.0,0.0,0.0,0.0,0.0,0.015942155694160833
0x234f6182322fa50c2ddeef245f060b9965651b2c,0.0,0.015930195469933003,0.0,0.0,0.0,0.0,0.0,0.0,0.015930195469933003
0x56522c35f841ae146c1f89f98017b2912fe4d1f3,0.015914946629624328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015914946629624328
0x28f4a9a2e747ec2cb1b4e235a55dff5be2ef48d6,0.0,0.015859544573894612,0.0,0.0,0.0,0.0,0.0,0.0,0.015859544573894612
0x095c938780605911df64dc66342c3260989e68a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015843667672,0.015843667672
0x0ce46ece1021fd29e885f94cc2f2ea009d9feaef,0.0,0.0,0.0,0.0,2.8572632500665955e-10,0.0,0.01584050085451997,0.0,0.015840501140246294
0x7298d0b1c0c9e59101c5553ddf9155ed8e531b37,0.0,0.0,0.0,0.0,0.0,0.0,0.015837808481776496,0.0,0.015837808481776496
0xc9ff98e55cd33fb15ceb7df9a6132d2d4cc8c5de,0.0,0.015813454603198104,0.0,0.0,0.0,0.0,0.0,0.0,0.015813454603198104
0x45e750e74b4f9025d1ea4726390bf3ecb96393c6,0.015769391146116637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015769391146116637
0x4f8e12809e3d22bc54d5bcd0d51c67bdb35ee84b,0.0,0.01575910495047115,0.0,0.0,1.937933223988308e-09,0.0,0.0,0.0,0.015759106888404373
0xf2e82a0bafa01c9f919f3ed88b19d37fd823ba9d,0.0,0.0,0.0,0.015745555157889488,0.0,0.0,0.0,0.0,0.015745555157889488
0x22cb4e4da785120319d602c2fa2b73961bd47e36,0.0,0.0,0.015737336580008764,0.0,0.0,0.0,0.0,0.0,0.015737336580008764
0x6964deacc0c8d2124c02addf69dc8249807859de,0.0,0.0,0.015685684453001565,0.0,0.0,0.0,0.0,0.0,0.015685684453001565
0x97c05503973a5cbdc2c97da33dd7d107916713a4,0.0,0.0156553701456943,0.0,0.0,0.0,0.0,0.0,0.0,0.0156553701456943
0x0d481b1446e9cccc87ac12ad52fc34ad22e5498c,0.0,0.015653755421919012,0.0,0.0,0.0,0.0,0.0,0.0,0.015653755421919012
0x470347771c0565778cd49c2148f29195e0fa891a,0.0,0.0,0.0,0.0,0.0,0.0,0.01563426386377263,0.0,0.01563426386377263
0x809d6bac2aebc700c28b30b6021101e2cf19987b,0.01410228553219693,0.0,0.0,0.0015181767821128187,0.0,0.0,0.0,0.0,0.015620462314309748
0x2a0df49ea3f97d8027fab2e361512c14cb1c1a6b,0.013326331177275141,0.0016396623838160534,0.0,0.0,0.0,0.0,0.0,0.0006477031679999999,0.015613696729091195
0x27306a984829900e86103ce24965bbc85f906426,0.012207697295355424,0.0,0.003361464478454471,0.0,0.0,0.0,0.0,0.0,0.015569161773809896
0xd3e4e7571b30d77b506335eac42a89d07ec38a5a,0.01555759913692246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01555759913692246
0x33a924165e1f2be5142fd19d1b2f091cb23bfd3f,0.0,0.015531231508358676,0.0,0.0,0.0,0.0,0.0,0.0,0.015531231508358676
0x5d89173ab06eca5cf3adf208f5f08fc56e239288,0.0,0.01552968867925467,0.0,0.0,0.0,0.0,0.0,0.0,0.01552968867925467
0x9a1500b41519868039b1f95c447ba50b76d837e6,0.0,0.01551720729293137,0.0,0.0,2.2994186715001763e-08,0.0,0.0,0.0,0.015517230287118084
0x6b7418f1d2cc880ffff4e36406473352034d6367,0.0,0.015499570540553837,0.0,0.0,0.0,0.0,0.0,0.0,0.015499570540553837
0xacceb561b95586aeeb3ef74fe875caf60104fb3a,0.0,0.01549921605512487,0.0,0.0,0.0,0.0,0.0,0.0,0.01549921605512487
